year,section,line,pattern_id,hand_key,hand_pattern,hand_criteria,hand_points,hand_conceiled,sequence,tile_1_id,tile_1_joker,tile_2_id,tile_2_joker,tile_3_id,tile_3_joker,tile_4_id,tile_4_joker,tile_5_id,tile_5_joker,tile_6_id,tile_6_joker,tile_7_id,tile_7_joker,tile_8_id,tile_8_joker,tile_9_id,tile_9_joker,tile_10_id,tile_10_joker,tile_11_id,tile_11_joker,tile_12_id,tile_12_joker,tile_13_id,tile_13_joker,tile_14_id,tile_14_joker,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,45,4D,yes,4D,yes,4D,yes,4D,yes,4D,yes,north,yes,north,yes,north,yes,north,yes,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,46,4D,yes,4D,yes,4D,yes,4D,yes,4D,yes,south,yes,south,yes,south,yes,south,yes,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,47,4D,yes,4D,yes,4D,yes,4D,yes,4D,yes,east,yes,east,yes,east,yes,east,yes,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,48,4D,yes,4D,yes,4D,yes,4D,yes,4D,yes,west,yes,west,yes,west,yes,west,yes,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,49,5B,yes,5B,yes,5B,yes,5B,yes,5B,yes,north,yes,north,yes,north,yes,north,yes,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,50,5B,yes,5B,yes,5B,yes,5B,yes,5B,yes,south,yes,south,yes,south,yes,south,yes,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,51,5B,yes,5B,yes,5B,yes,5B,yes,5B,yes,east,yes,east,yes,east,yes,east,yes,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,52,5B,yes,5B,yes,5B,yes,5B,yes,5B,yes,west,yes,west,yes,west,yes,west,yes,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,53,5C,yes,5C,yes,5C,yes,5C,yes,5C,yes,north,yes,north,yes,north,yes,north,yes,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,54,5C,yes,5C,yes,5C,yes,5C,yes,5C,yes,south,yes,south,yes,south,yes,south,yes,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,55,5C,yes,5C,yes,5C,yes,5C,yes,5C,yes,east,yes,east,yes,east,yes,east,yes,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,56,5C,yes,5C,yes,5C,yes,5C,yes,5C,yes,west,yes,west,yes,west,yes,west,yes,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,57,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,north,yes,north,yes,north,yes,north,yes,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,58,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,south,yes,south,yes,south,yes,south,yes,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,59,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,east,yes,east,yes,east,yes,east,yes,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,60,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,west,yes,west,yes,west,yes,west,yes,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,61,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,north,yes,north,yes,north,yes,north,yes,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,62,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,south,yes,south,yes,south,yes,south,yes,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,63,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,east,yes,east,yes,east,yes,east,yes,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,64,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,west,yes,west,yes,west,yes,west,yes,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,65,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,north,yes,north,yes,north,yes,north,yes,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,66,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,south,yes,south,yes,south,yes,south,yes,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,67,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,east,yes,east,yes,east,yes,east,yes,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,68,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,west,yes,west,yes,west,yes,west,yes,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,69,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,north,yes,north,yes,north,yes,north,yes,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,70,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,south,yes,south,yes,south,yes,south,yes,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,71,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,east,yes,east,yes,east,yes,east,yes,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,72,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,west,yes,west,yes,west,yes,west,yes,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,73,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,north,yes,north,yes,north,yes,north,yes,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,74,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,south,yes,south,yes,south,yes,south,yes,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,75,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,east,yes,east,yes,east,yes,east,yes,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,76,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,west,yes,west,yes,west,yes,west,yes,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,77,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,north,yes,north,yes,north,yes,north,yes,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,78,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,south,yes,south,yes,south,yes,south,yes,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,79,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,east,yes,east,yes,east,yes,east,yes,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,80,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,west,yes,west,yes,west,yes,west,yes,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,81,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,north,yes,north,yes,north,yes,north,yes,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,82,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,south,yes,south,yes,south,yes,south,yes,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,83,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,east,yes,east,yes,east,yes,east,yes,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,84,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,west,yes,west,yes,west,yes,west,yes,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,85,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,north,yes,north,yes,north,yes,north,yes,9B,yes,9B,yes,9B,yes,9B,yes,9B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,86,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,south,yes,south,yes,south,yes,south,yes,9B,yes,9B,yes,9B,yes,9B,yes,9B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,87,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,east,yes,east,yes,east,yes,east,yes,9B,yes,9B,yes,9B,yes,9B,yes,9B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,88,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,west,yes,west,yes,west,yes,west,yes,9B,yes,9B,yes,9B,yes,9B,yes,9B,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,89,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,north,yes,north,yes,north,yes,north,yes,9C,yes,9C,yes,9C,yes,9C,yes,9C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,90,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,south,yes,south,yes,south,yes,south,yes,9C,yes,9C,yes,9C,yes,9C,yes,9C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,91,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,east,yes,east,yes,east,yes,east,yes,9C,yes,9C,yes,9C,yes,9C,yes,9C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,92,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,west,yes,west,yes,west,yes,west,yes,9C,yes,9C,yes,9C,yes,9C,yes,9C,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,93,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,north,yes,north,yes,north,yes,north,yes,9D,yes,9D,yes,9D,yes,9D,yes,9D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,94,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,south,yes,south,yes,south,yes,south,yes,9D,yes,9D,yes,9D,yes,9D,yes,9D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,95,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,east,yes,east,yes,east,yes,east,yes,9D,yes,9D,yes,9D,yes,9D,yes,9D,yes,
2025,QUINTS,2,1,2025-QUINTS-2-1,11 111 NNNN 22222,"Any 1 Suit, Any Consec. Nos, Any Wind",45,FALSE,96,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,west,yes,west,yes,west,yes,west,yes,9D,yes,9D,yes,9D,yes,9D,yes,9D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,1,flower,no,flower,no,1B,yes,1B,yes,1B,yes,1B,yes,1B,yes,1C,no,1C,no,1D,yes,1D,yes,1D,yes,1D,yes,1D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,2,flower,no,flower,no,1C,yes,1C,yes,1C,yes,1C,yes,1C,yes,1D,no,1D,no,1B,yes,1B,yes,1B,yes,1B,yes,1B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,3,flower,no,flower,no,1C,yes,1C,yes,1C,yes,1C,yes,1C,yes,1B,no,1B,no,1D,yes,1D,yes,1D,yes,1D,yes,1D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,4,flower,no,flower,no,2B,yes,2B,yes,2B,yes,2B,yes,2B,yes,2C,no,2C,no,2D,yes,2D,yes,2D,yes,2D,yes,2D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,5,flower,no,flower,no,2C,yes,2C,yes,2C,yes,2C,yes,2C,yes,2D,no,2D,no,2B,yes,2B,yes,2B,yes,2B,yes,2B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,6,flower,no,flower,no,2C,yes,2C,yes,2C,yes,2C,yes,2C,yes,2B,no,2B,no,2D,yes,2D,yes,2D,yes,2D,yes,2D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,7,flower,no,flower,no,3B,yes,3B,yes,3B,yes,3B,yes,3B,yes,3C,no,3C,no,3D,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,8,flower,no,flower,no,3C,yes,3C,yes,3C,yes,3C,yes,3C,yes,3D,no,3D,no,3B,yes,3B,yes,3B,yes,3B,yes,3B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,9,flower,no,flower,no,3C,yes,3C,yes,3C,yes,3C,yes,3C,yes,3B,no,3B,no,3D,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,10,flower,no,flower,no,4B,yes,4B,yes,4B,yes,4B,yes,4B,yes,4C,no,4C,no,4D,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,11,flower,no,flower,no,4C,yes,4C,yes,4C,yes,4C,yes,4C,yes,4D,no,4D,no,4B,yes,4B,yes,4B,yes,4B,yes,4B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,12,flower,no,flower,no,4C,yes,4C,yes,4C,yes,4C,yes,4C,yes,4B,no,4B,no,4D,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,13,flower,no,flower,no,5B,yes,5B,yes,5B,yes,5B,yes,5B,yes,5C,no,5C,no,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,14,flower,no,flower,no,5C,yes,5C,yes,5C,yes,5C,yes,5C,yes,5D,no,5D,no,5B,yes,5B,yes,5B,yes,5B,yes,5B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,15,flower,no,flower,no,5C,yes,5C,yes,5C,yes,5C,yes,5C,yes,5B,no,5B,no,5D,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,16,flower,no,flower,no,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,6C,no,6C,no,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,17,flower,no,flower,no,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,6D,no,6D,no,6B,yes,6B,yes,6B,yes,6B,yes,6B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,18,flower,no,flower,no,6C,yes,6C,yes,6C,yes,6C,yes,6C,yes,6B,no,6B,no,6D,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,19,flower,no,flower,no,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,7C,no,7C,no,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,20,flower,no,flower,no,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,7D,no,7D,no,7B,yes,7B,yes,7B,yes,7B,yes,7B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,21,flower,no,flower,no,7C,yes,7C,yes,7C,yes,7C,yes,7C,yes,7B,no,7B,no,7D,yes,7D,yes,7D,yes,7D,yes,7D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,22,flower,no,flower,no,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,8C,no,8C,no,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,23,flower,no,flower,no,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,8D,no,8D,no,8B,yes,8B,yes,8B,yes,8B,yes,8B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,24,flower,no,flower,no,8C,yes,8C,yes,8C,yes,8C,yes,8C,yes,8B,no,8B,no,8D,yes,8D,yes,8D,yes,8D,yes,8D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,25,flower,no,flower,no,9B,yes,9B,yes,9B,yes,9B,yes,9B,yes,9C,no,9C,no,9D,yes,9D,yes,9D,yes,9D,yes,9D,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,26,flower,no,flower,no,9C,yes,9C,yes,9C,yes,9C,yes,9C,yes,9D,no,9D,no,9B,yes,9B,yes,9B,yes,9B,yes,9B,yes,
2025,QUINTS,3,1,2025-QUINTS-3-1,FF 11111 11 11111,"Any 3 Suits, Any Like Nos",45,FALSE,27,flower,no,flower,no,9C,yes,9C,yes,9C,yes,9C,yes,9C,yes,9B,no,9B,no,9D,yes,9D,yes,9D,yes,9D,yes,9D,yes,
2025,CONSECUTIVE RUN,1,1,2025-CONSECUTIVE_RUN-1-1,11 222 3333 444 55,"Any 1 Suit, These Nos Only",25,FALSE,1,1B,no,1B,no,2B,yes,2B,yes,2B,yes,3B,yes,3B,yes,3B,yes,3B,yes,4B,yes,4B,yes,4B,yes,5B,no,5B,no,
2025,CONSECUTIVE RUN,1,1,2025-CONSECUTIVE_RUN-1-1,11 222 3333 444 55,"Any 1 Suit, These Nos Only",25,FALSE,2,1C,no,1C,no,2C,yes,2C,yes,2C,yes,3C,yes,3C,yes,3C,yes,3C,yes,4C,yes,4C,yes,4C,yes,5C,no,5C,no,
2025,CONSECUTIVE RUN,1,1,2025-CONSECUTIVE_RUN-1-1,11 222 3333 444 55,"Any 1 Suit, These Nos Only",25,FALSE,3,1D,no,1D,no,2D,yes,2D,yes,2D,yes,3D,yes,3D,yes,3D,yes,3D,yes,4D,yes,4D,yes,4D,yes,5D,no,5D,no,
2025,CONSECUTIVE RUN,1,2,2025-CONSECUTIVE_RUN-1-2,55 666 7777 888 99,"Any 1 Suit, These Nos Only",25,FALSE,1,5B,no,5B,no,6B,yes,6B,yes,6B,yes,7B,yes,7B,yes,7B,yes,7B,yes,8B,yes,8B,yes,8B,yes,9B,no,9B,no,
2025,CONSECUTIVE RUN,1,2,2025-CONSECUTIVE_RUN-1-2,55 666 7777 888 99,"Any 1 Suit, These Nos Only",25,FALSE,2,5C,no,5C,no,6C,yes,6C,yes,6C,yes,7C,yes,7C,yes,7C,yes,7C,yes,8C,yes,8C,yes,8C,yes,9C,no,9C,no,
2025,CONSECUTIVE RUN,1,2,2025-CONSECUTIVE_RUN-1-2,55 666 7777 888 99,"Any 1 Suit, These Nos Only",25,FALSE,3,5D,no,5D,no,6D,yes,6D,yes,6D,yes,7D,yes,7D,yes,7D,yes,7D,yes,8D,yes,8D,yes,8D,yes,9D,no,9D,no,
2025,CONSECUTIVE RUN,2,1,2025-CONSECUTIVE_RUN-2-1,111 2222 333 4444,"Any 1 or 2 Suits, Any 4 Consec Nos",25,FALSE,1,1B,yes,1B,yes,1B,yes,2B,yes,2B,yes,2B,yes,2B,yes,3B,yes,3B,yes,3B,yes,4B,yes,4B,yes,4B,yes,4B,yes,
2025,CONSECUTIVE RUN,2,1,2025-CONSECUTIVE_RUN-2-1,111 2222 333 4444,"Any 1 or 2 Suits, Any 4 Consec Nos",25,FALSE,2,2B,yes,2B,yes,2B,yes,3B,yes,3B,yes,3B,yes,3B,yes,4B,yes,4B,yes,4B,yes,5B,yes,5B,yes,5B,yes,5B,yes,
2025,CONSECUTIVE RUN,2,1,2025-CONSECUTIVE_RUN-2-1,111 2222 333 4444,"Any 1 or 2 Suits, Any 4 Consec Nos",25,FALSE,3,3B,yes,3B,yes,3B,yes,4B,yes,4B,yes,4B,yes,4B,yes,5B,yes,5B,yes,5B,yes,6B,yes,6B,yes,6B,yes,6B,yes,
2025,CONSECUTIVE RUN,2,1,2025-CONSECUTIVE_RUN-2-1,111 2222 333 4444,"Any 1 or 2 Suits, Any 4 Consec Nos",25,FALSE,4,4B,yes,4B,yes,4B,yes,5B,yes,5B,yes,5B,yes,5B,yes,6B,yes,6B,yes,6B,yes,7B,yes,7B,yes,7B,yes,7B,yes,
2025,CONSECUTIVE RUN,2,1,2025-CONSECUTIVE_RUN-2-1,111 2222 333 4444,"Any 1 or 2 Suits, Any 4 Consec Nos",25,FALSE,5,5B,yes,5B,yes,5B,yes,6B,yes,6B,yes,6B,yes,6B,yes,7B,yes,7B,yes,7B,yes,8B,yes,8B,yes,8B,yes,8B,yes,
